longitude,latitude,h_over_geoid,gravity_anomaly,gnss_site,gnss_latitude_deg,gnss_longitude_deg,gnss_height_m,gnss_east_m,gnss_north_m,gnss_up_m,gnss_sig_e_m,gnss_sig_n_m,gnss_sig_u_m,gnss_corr_en,gnss_corr_eu,gnss_corr_nu,gnss_ant_m,gnss_n_dias,gnss_fecha_ini,gnss_fecha_fin,dist_gnss_km
-75.26000000,3.62000000,988.68000000,81.72053596,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,76.00120000
-75.21000000,3.62000000,987.16000000,81.61755949,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,76.47020000
-75.16000000,3.62000000,711.76000000,81.55898216,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,77.33580000
-75.11000000,3.62000000,342.40000000,81.47028644,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,78.58490000
-75.06000000,3.62000000,325.04000000,81.16770428,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,80.19950000
-75.01000000,3.62000000,409.92000000,80.75673213,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,82.15800000
-74.96000000,3.62000000,646.04000000,80.21994636,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,84.43670000
-74.91000000,3.62000000,715.40000000,79.68793389,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,87.01020000
-74.86000000,3.62000000,1242.04000000,78.91403203,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,89.85340000
-74.81000000,3.62000000,1293.88000000,78.26945351,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,92.94130000
-74.76000000,3.62000000,1807.32000000,77.39045714,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,96.25060000
-74.71000000,3.62000000,1675.52000000,76.70268074,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,99.75910000
-74.66000000,3.62000000,1753.68000000,75.88066874,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,103.44660000
-74.61000000,3.62000000,2319.68000000,74.83069757,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,107.29460000
-74.56000000,3.62000000,3134.40000000,73.65151786,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,111.28660000
-74.51000000,3.62000000,3564.48000000,72.56866089,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,114.50050000
-74.46000000,3.62000000,3006.12000000,71.77580644,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,109.55070000
-74.41000000,3.62000000,2490.08000000,70.91586080,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,104.66090000
-74.36000000,3.62000000,2203.40000000,69.93172536,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,99.83970000
-74.31000000,3.62000000,2766.88000000,68.63940965,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,95.09780000
-74.26000000,3.62000000,3598.92000000,67.24063407,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,90.44750000
-74.21000000,3.62000000,2969.00000000,66.24330096,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,85.90370000
-74.16000000,3.62000000,1813.20000000,65.34826768,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,81.48440000
-74.11000000,3.62000000,1378.36000000,64.20528760,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,77.21070000
-74.06000000,3.62000000,1897.64000000,62.77675581,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,73.10830000
-74.01000000,3.62000000,1878.32000000,61.46738025,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,69.20760000
-73.96000000,3.62000000,1053.72000000,60.32588509,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,65.54480000
-73.91000000,3.62000000,653.12000000,59.04916066,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,62.16170000
-73.86000000,3.62000000,459.16000000,57.70018474,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,59.10650000
-73.81000000,3.62000000,384.64000000,56.30623886,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,56.43250000
-73.76000000,3.62000000,378.76000000,54.88378962,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,54.19610000
-73.71000000,3.62000000,375.80000000,53.44975843,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,52.45330000
-73.66000000,3.62000000,370.48000000,52.00768659,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,51.25450000
-73.61000000,3.62000000,343.20000000,50.56313820,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,50.63840000
-73.56000000,3.62000000,324.04000000,49.11338653,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,50.62610000
-73.51000000,3.62000000,291.96000000,47.66404960,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,51.21830000
-73.46000000,3.62000000,287.48000000,46.21202653,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,52.39420000
-73.41000000,3.62000000,274.08000000,44.76480854,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,54.11600000
-73.36000000,3.62000000,262.28000000,43.32334635,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,56.33360000
-73.31000000,3.62000000,239.28000000,41.89115843,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,58.99110000
-73.26000000,3.62000000,222.80000000,40.46867008,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,62.03200000
-73.21000000,3.62000000,228.48000000,39.05715961,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,65.40290000
-73.16000000,3.62000000,242.76000000,37.66024771,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,69.05530000
-73.11000000,3.62000000,240.12000000,36.28150503,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,72.94720000
-73.06000000,3.62000000,247.68000000,34.92128563,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,77.04210000
-73.01000000,3.62000000,244.52000000,33.58241001,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,81.30940000
-72.96000000,3.62000000,238.80000000,32.26620158,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,85.72330000
-72.91000000,3.62000000,223.32000000,30.97440165,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,90.26240000
-72.86000000,3.62000000,216.08000000,29.70833738,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,94.90870000
-72.81000000,3.62000000,213.24000000,28.46976283,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,99.64720000
-72.76000000,3.62000000,202.24000000,27.26008320,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,104.46540000
-72.71000000,3.62000000,202.24000000,26.08088589,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,109.35270000
-72.66000000,3.62000000,187.60000000,24.93296409,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,114.30020000
-72.61000000,3.62000000,185.48000000,23.81815842,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,119.30060000
-72.56000000,3.62000000,183.32000000,22.73728288,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,124.34730000
-72.51000000,3.62000000,184.92000000,21.69150728,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,129.43490000
-72.46000000,3.62000000,182.16000000,20.68133746,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,134.55890000
-72.41000000,3.62000000,192.36000000,19.70853031,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,139.71530000
-72.36000000,3.62000000,188.28000000,18.77218118,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,144.90050000
-72.31000000,3.62000000,165.00000000,17.87230607,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,150.11160000
-72.26000000,3.62000000,180.40000000,17.01347824,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,155.34590000
-72.21000000,3.62000000,205.88000000,16.19431064,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,160.60130000
-72.16000000,3.62000000,214.00000000,15.41290896,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,165.87570000
-72.11000000,3.62000000,208.04000000,14.66954006,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,171.16730000
-72.06000000,3.62000000,211.60000000,13.96625084,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,176.47460000
-72.01000000,3.62000000,194.96000000,13.30040128,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,181.79630000
-71.96000000,3.62000000,187.20000000,12.67446324,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,187.13100000
-71.91000000,3.62000000,174.52000000,12.08699372,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,192.47780000
-71.86000000,3.62000000,170.20000000,11.53896687,VIVI,4.07466193,-73.58399369,407.26705487,0.34059362,0.41220311,0.26705487,0.00141738,0.00120149,0.00579424,-0.06332807,-0.12267302,0.15925705,0.08112411,3352.00000000,05OCT19,24SEP15,197.83560000
-71.81000000,3.62000000,176.12000000,11.03022199,,,,,,,,,,,,,,,,,,
-76.46000000,3.57000000,948.08000000,63.37172386,SGCC,3.37223311,-76.52990896,1006.85885574,-0.72371896,0.55465972,0.85885585,0.00107506,0.00087570,0.00403023,-0.11570359,-0.07990382,0.04264185,0.03500000,476.00000000,24JAN01,25DEC31,23.31940000
-76.41000000,3.57000000,955.40000000,64.83155383,SGCC,3.37223311,-76.52990896,1006.85885574,-0.72371896,0.55465972,0.85885585,0.00107506,0.00087570,0.00403023,-0.11570359,-0.07990382,0.04264185,0.03500000,476.00000000,24JAN01,25DEC31,25.70440000
-76.36000000,3.57000000,974.48000000,66.23596252,SGCC,3.37223311,-76.52990896,1006.85885574,-0.72371896,0.55465972,0.85885585,0.00107506,0.00087570,0.00403023,-0.11570359,-0.07990382,0.04264185,0.03500000,476.00000000,24JAN01,25DEC31,28.96940000
-76.31000000,3.57000000,1003.52000000,67.58300108,SGCC,3.37223311,-76.52990896,1006.85885574,-0.72371896,0.55465972,0.85885585,0.00107506,0.00087570,0.00403023,-0.11570359,-0.07990382,0.04264185,0.03500000,476.00000000,24JAN01,25DEC31,32.85320000
-76.26000000,3.57000000,1055.40000000,68.86657198,SGCC,3.37223311,-76.52990896,1006.85885574,-0.72371896,0.55465972,0.85885585,0.00107506,0.00087570,0.00403023,-0.11570359,-0.07990382,0.04264185,0.03500000,476.00000000,24JAN01,25DEC31,37.16230000
-76.21000000,3.57000000,1169.08000000,70.07209785,SGCC,3.37223311,-76.52990896,1006.85885574,-0.72371896,0.55465972,0.85885585,0.00107506,0.00087570,0.00403023,-0.11570359,-0.07990382,0.04264185,0.03500000,476.00000000,24JAN01,25DEC31,41.76520000
-76.16000000,3.57000000,2045.48000000,70.97308750,SGCC,3.37223311,-76.52990896,1006.85885574,-0.72371896,0.55465972,0.85885585,0.00107506,0.00087570,0.00403023,-0.11570359,-0.07990382,0.04264185,0.03500000,476.00000000,24JAN01,25DEC31,46.57500000
-76.11000000,3.57000000,2402.64000000,71.96632379,SGCC,3.37223311,-76.52990896,1006.85885574,-0.72371896,0.55465972,0.85885585,0.00107506,0.00087570,0.00403023,-0.11570359,-0.07990382,0.04264185,0.03500000,476.00000000,24JAN01,25DEC31,51.53360000
-76.06000000,3.57000000,2816.80000000,72.87191290,SGCC,3.37223311,-76.52990896,1006.85885574,-0.72371896,0.55465972,0.85885585,0.00107506,0.00087570,0.00403023,-0.11570359,-0.07990382,0.04264185,0.03500000,476.00000000,24JAN01,25DEC31,56.60210000
-76.01000000,3.57000000,3797.76000000,73.51345730,SGCC,3.37223311,-76.52990896,1006.85885574,-0.72371896,0.55465972,0.85885585,0.00107506,0.00087570,0.00403023,-0.11570359,-0.07990382,0.04264185,0.03500000,476.00000000,24JAN01,25DEC31,61.75330000
-75.96000000,3.57000000,3739.32000000,74.43904021,SGCC,3.37223311,-76.52990896,1006.85885574,-0.72371896,0.55465972,0.85885585,0.00107506,0.00087570,0.00403023,-0.11570359,-0.07990382,0.04264185,0.03500000,476.00000000,24JAN01,25DEC31,66.96820000
-75.91000000,3.57000000,3810.64000000,75.25431125,SGCC,3.37223311,-76.52990896,1006.85885574,-0.72371896,0.55465972,0.85885585,0.00107506,0.00087570,0.00403023,-0.11570359,-0.07990382,0.04264185,0.03500000,476.00000000,24JAN01,25DEC31,72.23300000
-75.86000000,3.57000000,3101.68000000,76.28754945,SGCC,3.37223311,-76.52990896,1006.85885574,-0.72371896,0.55465972,0.85885585,0.00107506,0.00087570,0.00403023,-0.11570359,-0.07990382,0.04264185,0.03500000,476.00000000,24JAN01,25DEC31,77.53760000
-75.81000000,3.57000000,2197.16000000,77.33800625,SGCC,3.37223311,-76.52990896,1006.85885574,-0.72371896,0.55465972,0.85885585,0.00107506,0.00087570,0.00403023,-0.11570359,-0.07990382,0.04264185,0.03500000,476.00000000,24JAN01,25DEC31,82.87420000
-75.76000000,3.57000000,1845.40000000,78.12200026,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,87.38980000
-75.71000000,3.57000000,2121.84000000,78.59754827,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,84.21570000
-75.66000000,3.57000000,1785.72000000,79.24075919,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,81.29700000
-75.61000000,3.57000000,1133.92000000,79.94276609,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,78.66220000
-75.56000000,3.57000000,1223.68000000,80.28137472,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,76.34080000
-75.51000000,3.57000000,1002.88000000,80.67426002,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,74.36200000
-75.46000000,3.57000000,1102.04000000,80.86686084,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,72.75380000
-75.41000000,3.57000000,482.72000000,81.28272593,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,71.54120000
-75.36000000,3.57000000,675.40000000,81.29534221,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,70.74460000
-75.31000000,3.57000000,1138.84000000,81.12608386,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,70.37810000
-75.26000000,3.57000000,1072.60000000,81.10466066,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,70.44840000
-75.21000000,3.57000000,991.68000000,81.02011658,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,70.95420000
-75.16000000,3.57000000,644.92000000,80.97579086,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,71.88630000
-75.11000000,3.57000000,329.36000000,80.85020731,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,73.22840000
-75.06000000,3.57000000,343.96000000,80.52243877,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,74.95860000
-75.01000000,3.57000000,596.92000000,80.03312526,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,77.05060000
-74.96000000,3.57000000,1234.36000000,79.32881366,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,79.47590000
-74.91000000,3.57000000,940.64000000,78.93259618,NEV1,2.93730120,-75.29303154,472.71989952,0.71296834,0.80913778,0.71989950,0.00094602,0.00078547,0.00349386,-0.02822655,0.00426654,0.04145349,0.05648373,2919.00000000,05NOV19,25DEC31,82.20510000
