lon,lat,estacion_gnss_retenida,tipo_relacion_gravedad_gnss,dist_gnss_km,clase_distancia,gravity_anomaly_base_mgal,aire_libre_mgal,bouguer_mgal,gradiente_mgal_km,usar_grilla_regional,usar_resumen_contextual_100km,usar_contexto_regional_150km
-73.51,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,40.2819,local_0_50km,48.7905866,142.9629626,108.796112817268,1.10616411632905,1,1,1
-73.46,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,41.7668,local_0_50km,47.31238324,134.25117524,102.708755129923,1.01660286429646,1,1,1
-73.41,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,43.9071,local_0_50km,45.83551982,127.05903982,97.5901878642555,0.866932365499131,1,1,1
-73.36,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,46.6126,local_0_50km,44.36265003,121.10529803,93.2621593356439,0.788435669195687,1,1,1
-73.31,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,49.7913,local_0_50km,42.89635526,116.04689926,89.5070183041122,0.718282327094174,1,1,1
-73.26,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,53.3587,contextual_50_100km,41.43904888,111.75047288,86.2406581778844,0.677286718540755,1,1,1
-73.21,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,57.2421,contextual_50_100km,39.99338279,106.86083079,82.6005312391994,0.41760843330241,1,1,1
-73.16,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,61.3817,contextual_50_100km,38.56029095,106.51401095,81.8595990934083,0.290421589175857,1,1,1
-73.11,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,65.7289,contextual_50_100km,37.1434636,104.7762396,80.2382700155739,0.363177211138942,1,1,1
-73.06,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,70.2454,contextual_50_100km,35.7436163,108.9435363,82.3857411483944,0.197134948623792,1,1,1
-73.01,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,74.9004,contextual_50_100km,34.36445095,109.56409895,82.2807788718244,0.462025479795731,1,1,1
-72.96,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,79.6697,contextual_50_100km,33.00780684,103.12172684,77.6835689207555,0.720127941713172,1,1,1
-72.91,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,84.5339,contextual_50_100km,31.67423547,98.60340347,74.3207111745522,0.398945871259338,1,1,1
-72.86,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,89.4776,contextual_50_100km,30.36553586,98.41800786,73.7277676119727,0.407628040252142,1,1,1
-72.81,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,94.4883,contextual_50_100km,29.08371339,99.53092139,73.9718426496605,0.442456583018914,1,1,1
-72.76,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,99.5559,contextual_50_100km,27.83021816,94.35203416,70.2171339792239,0.660830982523408,1,1,1
-72.71,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,104.6721,regional_100_150km,26.60631109,89.85696709,66.9088823755266,0.451000825066447,1,0,1
-72.66,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,109.8301,regional_100_150km,25.41360167,88.86176167,65.8420201726555,0.29140022942854,1,0,1
-72.61,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,115.0243,regional_100_150km,24.25307857,86.15823857,63.6983156888361,0.522157258520528,1,0,1
-72.56,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,120.25,regional_100_150km,23.12568588,81.10545388,60.0697095583994,0.528952803594798,1,0,1
-72.51,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,125.5033,regional_100_150km,22.03298266,78.30927866,57.8915740906628,0.458549356285102,1,0,1
-72.46,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,130.7808,regional_100_150km,20.97561875,75.04233875,55.4262944390333,0.509894130561059,1,0,1
-72.41,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,136.0798,regional_100_150km,19.95513562,75.19453562,55.1530291607361,0.423813765580992,1,0,1
-72.36,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,141.3978,regional_100_150km,18.97141336,73.53189336,53.7367070918555,0.324905773753842,1,0,1
-72.31,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,146.7327,regional_100_150km,18.02513876,70.68464276,51.57915302699,0.342338464511388,1,0,1
-72.26,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,152.0828,no_local_mayor_150km,17.11730274,68.77694274,50.034215470275,0.12894387949806,1,0,0
-72.21,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,157.4465,no_local_mayor_150km,16.24891473,69.88359473,50.4242996315639,0.398528472159813,1,0,0
-72.16,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,162.8225,no_local_mayor_150km,15.42051217,74.27670417,52.9229828744089,0.625787470868091,1,0,0
-72.11,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,168.2096,no_local_mayor_150km,14.63169426,79.20315826,55.7758688100761,0.156935670091499,1,0,0
-72.06,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,173.6067,no_local_mayor_150km,13.87920796,72.71071196,51.3659477622678,0.362827616963733,1,0,0
-72.01,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,179.013,no_local_mayor_150km,13.16832786,73.74033586,51.7640962632161,0.65153321702328,1,0,0
-71.96,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,184.4277,no_local_mayor_150km,12.49862155,80.34124555,55.7271406337733,0.30058865748117,1,0,0
-71.91,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,189.85,no_local_mayor_150km,11.86610984,79.69638984,55.0867634727027,0.618244957889034,1,0,0
-71.86,3.72,VIVI,contextual_por_proximidad_no_asociacion_directa,195.2793,no_local_mayor_150km,11.27065997,72.57096397,50.3304899863789,NaN,1,0,0
-75.71,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,93.7031,contextual_50_100km,79.32982982,815.40254982,548.346677157227,25.9687409615362,1,1,1
-75.66,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,91.0892,contextual_50_100km,79.9614596,750.5739476,507.267819910071,20.2987646112714,1,1,1
-75.61,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,88.7459,contextual_50_100km,80.77475224,495.15048824,344.810079227479,22.3169819139103,1,1,1
-75.56,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,86.6951,contextual_50_100km,81.34992852,371.15001652,266.007123303433,10.093184443312,1,1,1
-75.51,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,84.958,contextual_50_100km,81.75636733,321.37809533,234.440503511624,5.76209500481681,1,1,1
-75.46,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,83.5542,contextual_50_100km,82.08647511,275.33179511,205.220111619547,4.29487698462204,1,1,1
-75.41,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,82.5006,contextual_50_100km,82.32131754,246.65698954,187.034067642306,3.28033349058264,1,1,1
-75.36,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,81.8109,contextual_50_100km,82.47319835,226.09563835,173.987721555914,0.15052019948634,1,1,1
-75.31,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,81.4942,contextual_50_100km,82.49576836,247.52270436,187.648983722257,7.49662552849012,1,1,1
-75.26,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,81.5549,contextual_50_100km,82.40986343,295.99809543,218.505763303823,10.7268980273273,1,1,1
-75.21,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,81.9921,contextual_50_100km,82.24006329,354.24010329,255.555277629692,9.77936176088288,1,1,1
-75.16,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,82.8,contextual_50_100km,82.26578479,218.02509679,168.77001566397,10.5789036426113,1,1,1
-75.11,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,83.9677,contextual_50_100km,82.07441513,189.75112713,150.684744818456,2.25159107208193,1,1,1
-75.06,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,85.4806,contextual_50_100km,81.79005793,179.36937793,143.966448642742,0.625088076108708,1,1,1
-75.01,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,87.3208,contextual_50_100km,81.42429698,179.31221698,143.797323969505,2.20684436510993,1,1,1
-74.96,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,89.4679,contextual_50_100km,80.95134356,210.05723956,163.21609630694,9.03228453389714,1,1,1
-74.91,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,91.9005,contextual_50_100km,80.33746019,299.23361219,219.815504024162,10.2868447518237,1,1,1
-74.86,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,94.5967,contextual_50_100km,79.6872685,369.8206445,264.556830462338,13.4206474163855,1,1,1
-74.81,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,97.5344,contextual_50_100km,79.12718276,323.89635876,235.091212038046,12.3252065001392,1,1,1
-74.76,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,100.6927,regional_100_150km,78.32542793,420.43938793,296.316404350447,22.6569648130004,1,0,1
-74.71,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,104.0513,regional_100_150km,77.26568144,681.80073744,462.468282169388,17.548720796365,1,0,1
-74.66,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,107.5917,regional_100_150km,76.4258521,725.3993081,489.944076683388,7.89438641283739,1,0,1
-74.61,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,111.2963,regional_100_150km,75.57833645,731.63724845,493.611329947886,9.30626609942146,1,0,1
-74.56,3.67,NEV1,contextual_por_proximidad_no_asociacion_directa,115.1494,regional_100_150km,74.50464374,887.93721174,592.814272936399,24.8987273469608,1,0,1
-74.51,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,112.154,regional_100_150km,73.31142958,1113.35514958,736.015009529658,16.374075339093,1,0,1
-74.46,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,107.0961,regional_100_150km,72.30404924,1138.28251324,751.532941888895,11.7998029056916,1,0,1
-74.41,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,102.089,regional_100_150km,71.35079049,1071.91839849,708.900657916021,24.5908081285755,1,0,1
-74.36,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,97.1406,contextual_50_100km,70.38953096,968.51428296,642.664019951481,29.4140763976879,1,1,1
-74.31,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,92.2603,contextual_50_100km,69.45732269,790.82833869,529.106417802196,10.9849132171461,1,1,1
-74.26,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,87.4596,contextual_50_100km,67.93422083,1160.47697283,764.089564182731,16.0324789456713,1,1,1
-74.21,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,82.7522,contextual_50_100km,66.86921737,1037.07058537,685.070075162455,30.662842635731,1,1,1
-74.16,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,78.1551,contextual_50_100km,66.02391548,631.94693948,426.62338526069,22.369784625947,1,1,1
-74.11,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,73.6888,contextual_50_100km,64.51839618,900.33063618,597.088088167316,21.3178546785263,1,1,1
-74.06,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,69.3788,contextual_50_100km,63.24959625,880.59521225,584.052573435765,31.1817144759267,1,1,1
-74.01,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,65.2558,contextual_50_100km,61.94962181,864.70462981,573.455635830368,22.3146182552195,1,1,1
-73.96,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,61.3577,contextual_50_100km,60.81887266,602.47359266,405.954865635978,31.7619023806562,1,1,1
-73.91,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,57.73,contextual_50_100km,59.61128879,389.44296879,269.776141395244,23.8196831009897,1,1,1
-73.86,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,54.4268,contextual_50_100km,58.31368008,253.52169608,182.697923309765,15.0311781220246,1,1,1
-73.81,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,51.5106,contextual_50_100km,56.92972761,204.53927961,150.984791511703,4.52593852328391,1,1,1
-73.76,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,49.0505,local_0_50km,55.50952538,183.92415738,137.333812866989,2.25595801624767,1,1,1
-73.71,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,47.1178,local_0_50km,54.06586102,180.13513302,134.395712803584,1.58169240677881,1,1,1
-73.66,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,45.7796,local_0_50km,52.61677297,169.51445297,127.102594608161,1.62937443464581,1,1,1
-73.61,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,45.0888,local_0_50km,51.16260474,154.70407674,117.13800831982,1.20984650689787,1,1,1
-73.56,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,45.075,local_0_50km,49.69777771,150.95560971,114.218072841767,0.75137550406887,1,1,1
-73.51,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,45.739,local_0_50km,48.23272219,143.75059419,109.095582573959,0.966030049640176,1,1,1
-73.46,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,47.0521,local_0_50km,46.76787475,136.90376275,104.201398467197,1.076964884712,1,1,1
-73.41,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,48.962,local_0_50km,45.30711,126.728134,97.1876252613844,1.10392553892395,1,1,1
-73.36,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,51.4023,contextual_50_100km,43.85022409,119.48191209,92.0418427992939,0.792477838271254,1,1,1
-73.31,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,54.3015,contextual_50_100km,42.39994106,114.87156506,88.5780042952316,0.655359102833173,1,1,1
-73.26,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,57.5904,contextual_50_100km,40.95966861,109.78981261,84.8174237794177,0.676329960847747,1,1,1
-73.21,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,61.2061,contextual_50_100km,39.53132136,105.17671336,81.3597901532144,0.168207791983205,1,1,1
-73.16,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,65.0943,contextual_50_100km,38.11530578,109.45128178,83.5697475167405,0.374752643643409,1,1,1
-73.11,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,69.209,contextual_50_100km,36.71677932,110.20061132,83.5398095430172,0.418575720130334,1,1,1
-73.06,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,73.5121,contextual_50_100km,35.33759393,105.85886593,80.2729158960839,0.238454288301356,1,1,1
-73.01,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,77.9726,contextual_50_100km,33.97785362,108.10357362,81.2098872986861,0.116455568981834,1,1,1
-72.96,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,82.5649,contextual_50_100km,32.64093217,105.61866017,79.1414788991244,0.363896196670821,1,1,1
-72.91,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,87.2682,contextual_50_100km,31.32786667,103.77480267,77.4901990030905,0.206744345365375,1,1,1
-72.86,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,92.0655,contextual_50_100km,30.04035839,103.62294239,76.9263122215816,0.436997733947546,1,1,1
-72.81,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,96.9428,contextual_50_100km,28.78008649,98.02992649,72.9052669958166,0.668611189446526,1,1,1
-72.76,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,101.8886,regional_100_150km,27.54835449,94.87253049,70.44652462881,0.675549181816741,1,0,1
-72.71,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,106.8935,regional_100_150km,26.34644677,88.80708677,66.1456291870111,0.40038543089172,1,0,1
-72.66,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,111.9495,regional_100_150km,25.17626564,89.47616164,66.1474002665239,0.397673112234092,1,0,1
-72.61,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,117.05,regional_100_150km,24.03847961,87.27679161,64.3331854444561,0.445712473619728,1,0,1
-72.56,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,122.1894,regional_100_150km,22.93438144,85.14814144,62.5762548356,0.231202398991208,1,0,1
-72.51,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,127.363,regional_100_150km,21.86528706,85.04187906,62.1206656391033,0.251795956337789,1,0,1
-72.46,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,132.5668,regional_100_150km,20.83138184,81.98355784,59.7968264435322,0.374971738695281,1,0,1
-72.41,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,137.7974,regional_100_150km,19.83405831,79.91230631,58.1152086703939,0.526535173981172,1,0,1
-72.36,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,143.0519,regional_100_150km,18.87324249,74.75453049,54.480139486405,0.706640893091833,1,0,1
-72.31,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,148.3276,regional_100_150km,17.94999246,69.15290446,50.5758835006644,0.367134350487264,1,0,1
-72.26,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,153.6225,no_local_mayor_150km,17.06639849,69.72590249,50.62041275699,0.480956722513613,1,0,0
-72.21,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,158.9345,no_local_mayor_150km,16.22341434,77.54840634,55.29897525852,0.952595884730369,1,0,0
-72.16,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,164.2621,no_local_mayor_150km,15.41932831,83.99024831,59.1119090069361,0.415791708984682,1,0,0
-72.11,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,169.6038,no_local_mayor_150km,14.65107759,77.45734959,54.6704926369867,0.46638355257027,1,0,0
-72.06,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,174.9582,no_local_mayor_150km,13.92374088,76.75470088,53.9588868291278,0.380222980030783,1,0,0
-72.01,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,180.3243,no_local_mayor_150km,13.2365788,78.7214988,54.9627967292972,0.242139330087858,1,0,0
-71.96,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,185.7011,no_local_mayor_150km,12.58654894,73.31902894,51.2845682071333,0.744380542815362,1,0,0
-71.91,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,191.0875,no_local_mayor_150km,11.97654686,70.98086686,49.5734029772555,0.803155901378732,1,0,0
-71.86,3.67,VIVI,contextual_por_proximidad_no_asociacion_directa,196.4829,no_local_mayor_150km,11.40610811,70.85481211,49.2861204657955,NaN,1,0,0
-75.71,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,88.9121,contextual_50_100km,78.83769123,878.54373123,588.400938835941,5.51413457540243,1,1,1
-75.66,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,86.1529,contextual_50_100km,79.46983794,797.73016594,537.136839382416,22.7925251268507,1,1,1
-75.61,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,83.6713,contextual_50_100km,80.31513457,500.91224657,348.314648897039,24.9258710235594,1,1,1
-75.56,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,81.4927,contextual_50_100km,80.88110673,369.38507473,264.712429151024,11.6013012820654,1,1,1
-75.51,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,79.6422,contextual_50_100km,81.27163475,318.27643475,232.288295304667,4.78009657311154,1,1,1
-75.46,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,78.1428,contextual_50_100km,81.51858717,321.42422717,234.383628726247,8.84574241574268,1,1,1
-75.41,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,77.0152,contextual_50_100km,81.77264172,266.00684172,199.164498948042,2.99072808498871,1,1,1
-75.36,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,76.2758,contextual_50_100km,81.872452,272.167556,203.126245703684,6.89476452133374,1,1,1
-75.31,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,75.936,contextual_50_100km,81.77996153,367.87684953,264.077520992266,12.4730468954891,1,1,1
-75.26,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,76.0012,contextual_50_100km,81.72053596,386.82718396,276.130890070922,6.70859823425142,1,1,1
-75.21,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,76.4702,contextual_50_100km,81.61755949,386.25513549,275.72902646024,5.27246757840641,1,1,1
-75.16,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,77.3358,contextual_50_100km,81.55898216,301.20811816,221.516818509466,12.0062558609539,1,1,1
-75.11,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,78.5849,contextual_50_100km,81.47028644,187.13492644,148.798547603956,6.92785477702136,1,1,1
-75.06,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,80.1995,contextual_50_100km,81.16770428,181.47504828,145.082359679334,1.197371882215,1,1,1
-75.01,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,82.158,contextual_50_100km,80.75673213,207.25804413,161.361874701053,7.4137811994333,1,1,1
-74.96,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,84.4367,contextual_50_100km,80.21994636,279.58789036,207.254846600543,15.2772596890573,1,1,1
-74.91,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,87.0102,contextual_50_100km,79.68793389,300.46037389,220.361526286886,11.2087868558009,1,1,1
-74.86,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,89.8534,contextual_50_100km,78.91403203,462.20757603,323.14415322182,11.6637259833543,1,1,1
-74.81,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,92.9413,contextual_50_100km,78.26945351,477.56082151,332.69319928926,21.4408285185499,1,1,1
-74.76,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,96.2506,contextual_50_100km,77.39045714,635.12940914,432.775132860911,11.5433393164222,1,1,1
-74.71,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,99.7591,contextual_50_100km,76.70268074,593.76815274,406.170695183431,11.2409766611785,1,1,1
-74.66,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,103.4466,regional_100_150km,75.88066874,617.06631674,420.717774575297,11.3205280757158,1,0,1
-74.61,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,107.2946,regional_100_150km,74.83069757,790.68394557,530.963936053657,27.5194627728584,1,0,1
-74.56,3.62,NEV1,contextual_por_proximidad_no_asociacion_directa,111.2866,regional_100_150km,73.65151786,1040.92735786,689.988263748733,24.6804801779353,1,0,1
-74.51,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,114.5005,regional_100_150km,72.56866089,1172.56718889,773.474736689346,3.12531632420183,1,0,1
-74.46,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,109.5507,regional_100_150km,71.77580644,999.46443844,662.888050745461,20.0258626497289,1,0,1
-74.41,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,104.6609,regional_100_150km,70.9158608,839.3545488,560.555920844224,23.1138478360247,1,0,1
-74.36,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,99.8397,contextual_50_100km,69.93172536,749.90096536,503.200097581553,20.0649365375318,1,1,1
-74.31,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,95.0978,contextual_50_100km,68.63940965,922.49857765,612.708391102469,26.5898427155462,1,1,1
-74.26,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,90.4475,contextual_50_100km,67.24063407,1177.86734607,774.918863241095,14.429302140347,1,1,1
-74.21,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,85.9037,contextual_50_100km,66.24330096,982.47670096,650.056406671986,33.6531774061357,1,1,1
-74.16,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,81.4844,contextual_50_100km,65.34826768,624.90178768,421.889164708283,31.3195366619904,1,1,1
-74.11,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,77.2107,contextual_50_100km,64.2052876,489.5671836,335.240866040274,11.0359381566083,1,1,1
-74.06,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,73.1083,contextual_50_100km,62.77675581,648.38845981,435.921620048226,30.3125396191555,1,1,1
-74.01,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,69.2076,contextual_50_100km,61.46738025,641.11693225,430.813231621148,34.4738220063599,1,1,1
-73.96,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,65.5448,contextual_50_100km,60.32588509,385.50387709,267.525462641645,28.8912248498752,1,1,1
-73.91,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,62.1617,contextual_50_100km,59.04916066,260.60199266,187.476245740031,14.6113970660264,1,1,1
-73.86,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,59.1065,contextual_50_100km,57.70018474,199.39696074,147.987697578907,6.01899150902439,1,1,1
-73.81,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,56.4325,contextual_50_100km,56.30623886,175.00614286,131.940416354462,2.58493416496873,1,1,1
-73.76,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,54.1961,contextual_50_100km,54.88378962,171.76912562,129.361745807091,1.381995628331,1,1,1
-73.71,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,52.4533,contextual_50_100km,53.44975843,169.42163843,127.345671237869,1.2471083924532,1,1,1
-73.66,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,51.2545,contextual_50_100km,52.00768659,166.33781459,124.857494405486,1.1896579450733,1,1,1
-73.61,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,50.6384,contextual_50_100km,50.5631382,156.4746582,118.048708385367,1.0958552074011,1,1,1
-73.56,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,50.6261,contextual_50_100km,49.11338653,149.11213053,112.831405652571,1.1868963772972,1,1,1
-73.51,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,51.2183,contextual_50_100km,47.6640496,137.7629056,105.073976963985,0.936354757449005,1,1,1
-73.46,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,52.3942,contextual_50_100km,46.21202653,134.92835453,102.741023374083,0.581962398700473,1,1,1
-73.41,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,54.116,contextual_50_100km,44.76480854,129.34589654,98.6588792754466,0.719464394404602,1,1,1
-73.36,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,56.3336,contextual_50_100km,43.32334635,124.26295435,94.8971090196328,0.920338510465847,1,1,1
-73.31,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,58.9911,contextual_50_100km,41.89115843,115.73296643,88.9422867340633,0.967874515715857,1,1,1
-73.26,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,62.032,contextual_50_100km,40.46867008,109.22475008,84.2792325429944,0.522933791212736,1,1,1
-73.21,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,65.4029,contextual_50_100km,39.05715961,109.56608761,83.9846161250133,0.620834749534436,1,1,1
-73.16,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,69.0553,contextual_50_100km,37.66024771,112.57598371,85.3956702572016,0.285641689842324,1,1,1
-73.11,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,72.9472,contextual_50_100km,36.28150503,110.38253703,83.497807806545,0.333179982975335,1,1,1
-73.06,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,77.0421,contextual_50_100km,34.92128563,111.35533363,83.62415865888,0.314044304412485,1,1,1
-73.01,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,81.3094,contextual_50_100km,33.58241001,109.04128201,81.6639124043061,0.480029634694924,1,1,1
-72.96,3.62,VIVI,contextual_por_proximidad_no_asociacion_directa,85.7233,contextual_50_100km,32.26620158,105.95988158,79.2229444712166,0.736515861053581,1,1,1
